Customer ID,Recency,Frequency,Monetary,DistinctProducts,Country,HighValue
14443,54,5,2386.47,119,United Kingdom,1
14444,456,1,132.04,11,United Kingdom,0
14445,456,1,221.65,32,United Kingdom,0
14446,1,5,1241.31,259,United Kingdom,0
14447,19,6,1711.73,81,United Kingdom,0
14448,9,2,375.35,20,United Kingdom,0
14449,19,8,2482.8,301,United Kingdom,1
14450,181,7,1128.44,47,United Kingdom,0
14451,60,12,3308.77,245,United Kingdom,1
14452,11,4,665.59,108,United Kingdom,0
14453,190,1,119.93,22,United Kingdom,0
14454,376,5,977.3,93,United Kingdom,0
14455,432,4,628.21,65,United Kingdom,0
14456,5,9,3062.4,580,United Kingdom,1
14457,311,1,113.64,4,United Kingdom,0
14458,381,1,237.42,46,United Kingdom,0
14459,155,2,5375.741,113,United Kingdom,1
14460,110,9,1093.5,33,United Kingdom,0
14461,148,13,6713.5,515,United Kingdom,1
14462,66,12,2270.01,182,United Kingdom,0
14463,98,4,786.5699999999999,7,United Kingdom,0
14464,568,2,111.0,4,United Kingdom,0
14465,247,11,3946.03,128,United Kingdom,1
14466,29,13,4646.9,77,United Kingdom,1
14467,18,12,2220.9900000000002,144,United Kingdom,0
14468,734,1,204.24,12,United Kingdom,0
14469,416,4,2112.21,120,United Kingdom,0
14470,12,3,712.04,56,United Kingdom,0
14471,591,2,400.95,38,United Kingdom,0
14472,104,9,2228.22,173,United Kingdom,0
14473,74,2,234.34000000000003,7,United Kingdom,0
14474,46,2,1278.08,122,United Kingdom,0
14475,72,4,1151.15,40,United Kingdom,0
14476,257,1,215.7,17,United Kingdom,0
14477,20,7,1969.6,7,United Kingdom,0
14478,382,4,1276.66,59,United Kingdom,0
14479,254,4,1299.11,127,United Kingdom,0
14480,11,4,1299.52,52,United Kingdom,0
14481,165,5,2311.4900000000002,114,United Kingdom,1
14482,18,12,4357.91,185,United Kingdom,1
14483,282,2,257.1,13,United Kingdom,0
14484,50,4,1070.98,47,United Kingdom,0
14485,39,1,165.75,44,United Kingdom,0
14486,512,2,175.5,4,United Kingdom,0
14487,27,7,1453.61,129,United Kingdom,0
14488,68,1,1064.28,46,United Kingdom,0
14489,207,4,1574.93,65,United Kingdom,0
14490,406,2,1273.47,72,United Kingdom,0
14491,175,2,468.13,17,United Kingdom,0
14492,430,7,1921.91,70,United Kingdom,0
14493,7,10,5130.15,292,United Kingdom,1
14494,26,3,401.46,17,United Kingdom,0
14495,51,3,174.8,7,United Kingdom,0
14496,312,7,2668.23,64,United Kingdom,1
14497,309,2,697.0600000000001,40,United Kingdom,0
14498,43,10,3911.27,276,United Kingdom,1
14499,26,7,2138.9700000000003,199,United Kingdom,0
14500,88,3,356.85,6,United Kingdom,0
14501,184,2,251.21,9,United Kingdom,0
14502,20,11,2470.67,368,United Kingdom,1
14503,3,6,3543.26,113,United Kingdom,1
14504,47,4,673.26,85,United Kingdom,0
14505,17,19,12001.84,898,United Kingdom,1
14506,17,7,3290.67,251,United Kingdom,1
14507,24,11,3284.43,182,United Kingdom,1
14508,22,5,874.94,142,United Kingdom,0
14509,534,1,110.95,25,United Kingdom,0
14510,376,3,1007.28,67,United Kingdom,0
14511,11,5,1314.81,53,United Kingdom,0
14512,188,7,1223.47,55,United Kingdom,0
14513,101,6,788.01,15,United Kingdom,0
14514,61,9,4598.9800000000005,212,United Kingdom,1
14515,18,12,3749.2599999999998,109,United Kingdom,1
14516,516,1,163.92,35,United Kingdom,0
14517,33,2,330.45,17,United Kingdom,0
14518,64,1,174.37,16,United Kingdom,0
14519,684,2,206.09,38,United Kingdom,0
14520,2,2,270.6,3,United Kingdom,0
14521,491,1,199.45000000000002,17,United Kingdom,0
14522,24,8,1758.6200000000001,34,United Kingdom,0
14523,108,1,241.09,12,United Kingdom,0
14524,32,13,2933.71,250,United Kingdom,1
14525,20,17,8240.64,340,United Kingdom,1
14526,389,1,262.4,41,United Kingdom,0
14527,3,122,27792.3,607,United Kingdom,1
14528,37,1,364.21999999999997,18,United Kingdom,0
14529,60,3,620.04,177,United Kingdom,0
14530,26,16,6197.4,269,United Kingdom,1
14531,480,1,376.34,29,United Kingdom,0
14532,236,11,3859.1800000000003,209,United Kingdom,1
14533,25,11,3466.37,74,United Kingdom,1
14534,3,26,6271.11,437,United Kingdom,1
14535,60,9,6030.7300000000005,589,United Kingdom,1
14536,260,1,171.8,18,United Kingdom,0
14537,58,2,641.4,23,United Kingdom,0
14538,65,5,1370.8400000000001,45,United Kingdom,0
14539,16,2,537.48,31,United Kingdom,0
14540,10,11,3795.34,197,United Kingdom,1
14541,59,14,2499.68,99,United Kingdom,1
14542,186,1,103.25,5,United Kingdom,0
14543,29,39,14906.77,106,United Kingdom,1
14544,24,3,2982.43,148,United Kingdom,1
14545,674,1,349.25,23,United Kingdom,0
14546,5,11,5197.9,410,United Kingdom,1
14547,4,8,4007.54,198,United Kingdom,1
14548,151,9,2627.49,66,United Kingdom,1
14549,311,4,916.5500000000001,117,United Kingdom,0
14550,11,4,1353.31,77,United Kingdom,0
14551,18,7,880.04,69,United Kingdom,0
14552,152,3,511.28000000000003,124,United Kingdom,0
14553,19,9,1841.54,233,United Kingdom,0
14554,10,4,2381.04,147,United Kingdom,1
14555,57,6,2315.63,94,United Kingdom,1
14556,596,3,835.34,158,United Kingdom,0
14557,85,1,788.38,16,United Kingdom,0
14558,654,3,655.5,13,United Kingdom,0
14559,390,1,75.6,2,United Kingdom,0
14560,7,44,6114.03,60,United Kingdom,1
14561,76,3,1080.76,67,United Kingdom,0
14562,4,26,6729.400000000001,245,United Kingdom,1
14563,510,2,679.44,95,United Kingdom,0
14564,435,2,2605.62,107,Channel Islands,1
14565,96,5,3859.2200000000003,139,United Kingdom,1
14566,111,4,4092.0,9,Channel Islands,1
14567,57,2,1530.3600000000001,33,United Kingdom,0
14568,435,1,919.7,47,Channel Islands,0
14569,1,4,598.98,31,United Kingdom,0
14570,281,3,613.75,64,United Kingdom,0
14571,425,1,161.65,30,United Kingdom,0
14572,3,11,5615.18,336,United Kingdom,1
14573,180,13,2621.42,183,United Kingdom,1
14574,733,1,143.70000000000002,11,United Kingdom,0
14575,488,1,460.71,71,United Kingdom,0
14576,372,1,70.80000000000001,1,United Kingdom,0
14577,13,7,1374.25,104,United Kingdom,0
14578,3,1,168.63,24,United Kingdom,0
14579,432,1,105.56,24,United Kingdom,0
14580,518,1,14.850000000000001,1,United Kingdom,0
14581,17,2,433.8,59,United Kingdom,0
14582,41,1,114.11,6,United Kingdom,0
14583,6,8,1781.03,353,United Kingdom,0
14584,169,8,1747.91,127,United Kingdom,0
14585,50,5,1143.27,88,United Kingdom,0
14586,277,1,237.36,19,United Kingdom,0
14587,19,9,1601.14,170,United Kingdom,0
14588,578,1,135.39,16,United Kingdom,0
14589,372,1,79.5,3,United Kingdom,0
14590,425,20,3006.62,124,United Kingdom,1
14591,15,4,1447.14,138,United Kingdom,0
14592,35,3,570.46,132,United Kingdom,0
14593,22,12,3712.0099999999998,436,United Kingdom,1
14594,7,2,634.83,48,United Kingdom,0
14595,20,8,2164.45,119,United Kingdom,0
14596,627,1,229.47,50,United Kingdom,0
14597,11,6,2201.54,79,United Kingdom,0
14598,44,2,384.04,83,United Kingdom,0
14599,390,2,474.54,77,United Kingdom,0
14600,306,2,865.1700000000001,53,United Kingdom,0
14601,11,1,213.96,7,United Kingdom,0
14602,656,1,205.35999999999999,31,United Kingdom,0
14603,275,1,660.0,2,United Kingdom,0
14604,633,1,143.85999999999999,20,United Kingdom,0
14605,374,4,937.16,88,United Kingdom,0
14606,1,192,30861.06,1262,United Kingdom,1
14607,16,22,24137.63,106,United Kingdom,1
14608,4,11,3352.94,15,United Kingdom,1
14609,72,10,1486.2,6,United Kingdom,0
14610,396,2,24.35,10,United Kingdom,0
14611,444,2,604.3299999999999,37,United Kingdom,0
14612,415,1,877.7,14,United Kingdom,0
14613,680,1,76.32000000000001,1,United Kingdom,0
14614,386,1,295.13,19,United Kingdom,0
14615,394,5,951.76,40,United Kingdom,0
14616,243,5,527.78,3,United Kingdom,0
14617,403,2,190.47000000000003,7,United Kingdom,0
14618,9,7,1342.32,40,United Kingdom,0
14619,246,2,1291.24,58,United Kingdom,0
14620,206,2,412.78000000000003,26,United Kingdom,0
14621,1,9,3000.57,134,United Kingdom,1
14622,185,1,320.58000000000004,21,United Kingdom,0
14623,32,10,2059.58,193,United Kingdom,0
14624,57,6,814.07,39,United Kingdom,0
14625,196,11,4497.88,167,United Kingdom,1
14626,24,11,5410.92,181,United Kingdom,1
14627,379,1,462.75,29,United Kingdom,0
14628,91,5,1998.0,65,United Kingdom,0
14629,4,2,959.01,133,United Kingdom,0
14630,484,1,338.65,21,United Kingdom,0
14631,51,6,2025.69,65,United Kingdom,0
14632,263,1,114.56,8,United Kingdom,0
14633,266,1,344.90000000000003,20,United Kingdom,0
14634,438,4,2124.46,105,United Kingdom,0
14635,454,1,215.22,15,United Kingdom,0
14636,36,2,609.85,27,United Kingdom,0
14637,677,1,106.67999999999999,7,United Kingdom,0
14638,51,1,443.6,16,United Kingdom,0
14639,52,9,4978.96,203,United Kingdom,1
14640,24,10,3667.06,165,United Kingdom,1
14641,22,1,110.46,7,United Kingdom,0
14642,59,1,96.12,2,United Kingdom,0
14643,170,5,1679.89,57,United Kingdom,0
14644,68,7,2247.72,50,United Kingdom,0
14645,157,3,876.89,45,United Kingdom,0
14646,2,151,528602.52,961,Netherlands,1
14647,201,2,519.97,42,United Kingdom,0
14648,416,15,4546.86,286,United Kingdom,1
14649,5,9,3775.31,374,United Kingdom,1
14650,589,1,62.5,4,United Kingdom,0
14651,67,9,2034.1200000000001,216,United Kingdom,0
14652,77,1,114.18,29,United Kingdom,0
14653,1,12,3614.54,271,United Kingdom,1
14654,738,1,246.86,27,United Kingdom,0
14655,8,7,3878.51,72,United Kingdom,1
14656,169,5,814.65,148,United Kingdom,0
14657,18,6,1460.8700000000001,143,United Kingdom,0
14658,5,2,247.15,27,United Kingdom,0
14659,9,9,2529.93,147,United Kingdom,1
14660,87,2,285.74,24,United Kingdom,0
14661,27,1,107.95,4,United Kingdom,0
14662,29,7,1416.33,199,United Kingdom,0
14663,430,2,490.6,60,United Kingdom,0
14664,20,2,637.89,78,United Kingdom,0
14665,61,7,2749.65,94,United Kingdom,1
14666,24,1,195.25,14,United Kingdom,0
14667,11,54,21927.14,578,United Kingdom,1
14668,445,1,111.63,10,United Kingdom,0
14669,242,7,3243.93,334,United Kingdom,1
14670,280,3,602.0,159,United Kingdom,0
14671,549,2,1127.45,48,United Kingdom,0
14672,235,4,1113.14,93,United Kingdom,0
14673,3,7,3410.81,86,United Kingdom,1
14674,509,1,173.66,14,United Kingdom,0
14675,16,2,1066.9,196,United Kingdom,0
14676,31,12,8356.79,77,United Kingdom,1
14677,593,1,184.91,14,United Kingdom,0
14678,579,1,403.39,24,United Kingdom,0
14679,382,3,1289.44,49,United Kingdom,0
14680,25,58,57412.77,222,United Kingdom,1
14681,71,6,875.1500000000001,19,United Kingdom,0
14682,188,6,1514.81,79,United Kingdom,0
14683,588,1,146.56,21,United Kingdom,0
14684,26,6,1468.55,272,United Kingdom,0
14685,576,8,4619.79,109,United Kingdom,1
14686,414,5,885.83,185,United Kingdom,0
14687,107,3,1402.06,34,United Kingdom,0
14688,8,28,7713.57,197,United Kingdom,1
14689,209,1,112.8,13,United Kingdom,0
14690,44,4,794.33,69,United Kingdom,0
14691,31,5,2114.33,50,United Kingdom,0
14692,137,12,1745.09,101,United Kingdom,0
14693,265,7,1165.36,43,United Kingdom,0
14694,617,1,244.31,15,United Kingdom,0
14695,519,3,1620.07,76,United Kingdom,0
14696,4,8,2767.9,137,United Kingdom,1
14697,218,2,188.60999999999999,22,United Kingdom,0
14698,2,5,1250.76,148,United Kingdom,0
14699,214,4,702.6,45,United Kingdom,0
14700,32,5,3116.26,111,United Kingdom,1
14701,11,15,4562.09,455,United Kingdom,1
14702,1,29,6754.22,338,United Kingdom,1
14703,15,1,318.17,22,United Kingdom,0
14704,11,11,1813.57,319,United Kingdom,0
14705,199,1,179.0,1,United Kingdom,0
14706,619,1,390.69,25,United Kingdom,0
14707,436,2,139.2,1,United Kingdom,0
14708,3,5,2212.2799999999997,27,United Kingdom,0
14709,15,25,8886.33,105,United Kingdom,1
14710,14,13,1922.59,310,United Kingdom,0
14711,10,11,2868.8,221,United Kingdom,1
14712,29,4,1328.0700000000002,24,United Kingdom,0
14713,9,21,5418.87,222,United Kingdom,1
14714,24,4,906.24,64,United Kingdom,0
14715,25,8,1840.45,102,United Kingdom,0
14716,43,3,565.45,85,United Kingdom,0
14717,733,1,81.3,11,United Kingdom,0
14718,410,1,226.42,11,United Kingdom,0
14719,2,5,1602.13,177,United Kingdom,0
14720,6,3,663.81,34,United Kingdom,0
14721,379,1,115.77,24,United Kingdom,0
14722,147,3,513.37,72,United Kingdom,0
14723,10,11,2093.06,287,United Kingdom,0
14724,590,1,345.25,40,United Kingdom,0
14725,25,4,1315.24,85,United Kingdom,0
14726,655,1,124.75,15,United Kingdom,0
14727,274,3,467.92999999999995,43,United Kingdom,0
14728,413,1,190.58,14,United Kingdom,0
14729,374,3,907.38,126,United Kingdom,0
14730,1,8,2005.06,317,United Kingdom,0
14731,47,3,380.02,38,United Kingdom,0
14732,8,19,5517.07,162,United Kingdom,1
14733,16,15,16184.97,140,United Kingdom,1
14734,426,4,1056.42,48,United Kingdom,0
14735,4,56,12240.16,198,United Kingdom,1
14736,485,2,401.08,70,United Kingdom,0
14737,4,4,3554.17,28,United Kingdom,1
14738,43,9,1821.9,58,United Kingdom,0
14739,4,25,12287.5,129,United Kingdom,1
14740,197,11,4161.06,173,United Kingdom,1
14741,12,7,1897.59,48,United Kingdom,0
14742,435,1,579.85,34,United Kingdom,0
14743,593,1,50.48,3,United Kingdom,0
14744,16,14,3885.08,57,United Kingdom,1
14745,113,12,2571.81,74,United Kingdom,1
14746,406,4,593.5,7,United Kingdom,0
14747,249,1,328.2,18,United Kingdom,0
14748,29,10,3152.32,129,United Kingdom,1
14749,480,1,310.15,18,United Kingdom,0
14750,736,1,112.03,32,United Kingdom,0
14751,684,2,126.45,7,United Kingdom,0
14752,44,1,389.64,5,United Kingdom,0
14753,87,2,869.51,45,United Kingdom,0
14754,45,6,1550.48,110,United Kingdom,0
14755,10,25,9972.550000000001,219,United Kingdom,1
14756,15,3,2653.76,102,United Kingdom,1
14757,75,1,420.5,19,United Kingdom,0
14758,145,7,2864.97,91,United Kingdom,1
14759,5,3,1625.97,92,United Kingdom,0
14760,297,1,89.2,5,United Kingdom,0
14761,59,3,447.92,21,United Kingdom,0
14762,264,2,417.57,28,United Kingdom,0
14764,47,1,278.3,6,United Kingdom,0
14765,29,3,254.11,38,United Kingdom,0
14766,8,11,6556.13,251,United Kingdom,1
14767,474,1,382.81,18,United Kingdom,0
14768,17,2,192.60000000000002,4,United Kingdom,0
14769,3,17,15771.88,834,United Kingdom,1
14770,232,8,3637.64,152,United Kingdom,1
14771,621,2,594.62,46,United Kingdom,0
14772,112,1,139.26,9,United Kingdom,0
14773,593,1,140.55,10,United Kingdom,0
14774,529,1,241.45,13,United Kingdom,0
14775,58,3,1418.46,57,United Kingdom,0
14776,51,15,3708.3,68,United Kingdom,1
14777,404,1,307.56,16,United Kingdom,0
14778,127,2,730.86,34,United Kingdom,0
14779,281,3,386.15,40,United Kingdom,0
14780,55,2,447.68,26,United Kingdom,0
14782,320,1,200.10000000000002,6,United Kingdom,0
14783,659,1,307.3,17,United Kingdom,0
14784,26,3,449.93,25,United Kingdom,0
14785,10,2,77.4,2,United Kingdom,0
14786,550,1,90.96,7,United Kingdom,0
14787,471,1,110.65,14,United Kingdom,0
14788,7,3,1156.32,53,United Kingdom,0
14789,29,1,197.64,6,United Kingdom,0
14790,17,10,2526.62,65,United Kingdom,1
14791,607,1,303.63,19,United Kingdom,0
14792,64,1,6.2,2,United Kingdom,0
14793,21,2,625.9,39,United Kingdom,0
14794,3,10,1953.9,85,United Kingdom,0
14795,166,1,131.45000000000002,6,United Kingdom,0
14796,1,27,10889.64,487,United Kingdom,1
14797,507,1,300.31,16,United Kingdom,0
14798,53,8,724.31,30,United Kingdom,0
14799,51,2,338.15,20,United Kingdom,0
14800,48,17,7774.32,337,United Kingdom,1
14801,61,1,193.14,56,United Kingdom,0
14802,438,2,1502.98,1,United Kingdom,0
14803,162,3,845.55,35,United Kingdom,0
14804,9,1,353.27,12,United Kingdom,0
14805,15,7,1104.64,88,United Kingdom,0
14806,75,2,303.43,17,United Kingdom,0
14807,391,2,519.29,37,United Kingdom,0
14808,40,8,2741.17,176,United Kingdom,1
14809,621,2,686.76,18,United Kingdom,0
14810,41,13,2537.02,125,United Kingdom,1
14811,387,1,170.5,28,United Kingdom,0
14812,599,1,185.8,36,United Kingdom,0
14813,370,4,1090.87,110,United Kingdom,0
14814,581,1,160.46,28,United Kingdom,0
14815,37,2,778.5,53,United Kingdom,0
14816,197,1,271.85,4,United Kingdom,0
14817,200,7,3959.86,142,United Kingdom,1
14818,74,6,1170.41,87,United Kingdom,0
14819,64,4,470.16,52,United Kingdom,0
14820,21,9,1274.76,51,United Kingdom,0
14821,367,7,1286.45,65,United Kingdom,0
14822,485,1,157.70000000000002,9,United Kingdom,0
14823,180,3,321.43,56,United Kingdom,0
14824,10,10,4022.9100000000003,84,United Kingdom,1
14825,4,24,4925.08,187,United Kingdom,1
14826,582,2,385.2,10,United Kingdom,0
14828,197,13,9839.460000000001,72,United Kingdom,1
14829,29,7,1692.84,77,United Kingdom,0
14830,53,1,197.13,39,United Kingdom,0
14831,680,3,1676.57,67,United Kingdom,0
14832,630,1,322.69,1,United Kingdom,0
14833,499,1,94.8,7,United Kingdom,0
14834,18,7,2206.16,55,United Kingdom,0
14835,529,2,297.0,1,United Kingdom,0
14836,10,3,102.44999999999999,5,United Kingdom,0
14837,90,9,3460.32,171,United Kingdom,1
14838,423,2,773.6700000000001,69,United Kingdom,0
14839,418,3,915.28,61,United Kingdom,0
14840,268,2,362.71,20,United Kingdom,0
14841,53,14,7163.0,196,United Kingdom,1
14842,44,4,2824.69,128,United Kingdom,1
14843,437,1,211.79999999999998,9,United Kingdom,0
14844,64,10,6702.43,158,United Kingdom,1
14845,600,1,150.0,1,United Kingdom,0
14846,427,1,437.4,12,United Kingdom,0
14847,149,3,1348.95,56,United Kingdom,0
14848,405,1,310.56,11,United Kingdom,0
14849,22,43,15763.45,279,United Kingdom,1
14850,312,7,1794.01,129,United Kingdom,0
14851,23,3,829.4100000000001,38,United Kingdom,0
14852,58,18,6147.18,152,United Kingdom,1
14853,24,5,1376.87,26,United Kingdom,0
14854,78,11,4322.86,170,United Kingdom,1
14855,119,7,6520.3,168,United Kingdom,1
14856,36,3,1311.3799999999999,65,United Kingdom,0
14857,60,7,3651.851,170,United Kingdom,1
14858,506,1,180.75,11,United Kingdom,0
14859,13,5,1705.64,51,United Kingdom,0
14860,19,1,170.32,11,United Kingdom,0
14861,52,10,1380.73,62,United Kingdom,0
14862,26,2,841.1999999999999,47,United Kingdom,0
14863,29,1,266.76,11,United Kingdom,0
14865,7,4,129.72,4,United Kingdom,0
14866,11,19,20850.22,40,United Kingdom,1
14867,186,16,2952.06,67,United Kingdom,1
14868,3,12,4184.01,132,United Kingdom,1
14869,9,6,2804.24,187,United Kingdom,1
14870,262,6,1838.95,43,United Kingdom,0
14871,3,9,1258.97,123,United Kingdom,0
14872,484,3,816.6,34,United Kingdom,0
14873,210,2,854.13,48,United Kingdom,0
14874,535,1,116.18,6,United Kingdom,0
14875,108,3,2862.4,88,United Kingdom,1
14876,521,2,256.7,12,United Kingdom,0
14877,418,2,437.0,57,United Kingdom,0
14878,13,25,4105.24,159,United Kingdom,1
14879,685,1,185.06,27,United Kingdom,0
14880,77,3,706.19,45,United Kingdom,0
14881,20,1,255.4,17,United Kingdom,0
14882,27,14,3628.15,32,United Kingdom,1
14883,19,6,761.59,39,United Kingdom,0
14884,669,1,120.6,8,United Kingdom,0
14885,132,3,1598.12,24,United Kingdom,0
14886,253,1,364.8,18,United Kingdom,0
14887,79,1,1862.0,6,United Kingdom,0
14888,207,1,369.2,20,United Kingdom,0
14889,336,1,135.9,10,United Kingdom,0
14890,254,3,817.25,55,United Kingdom,0
14891,148,4,1106.73,55,United Kingdom,0
14892,691,1,202.35000000000002,13,United Kingdom,0
14893,10,3,1809.6100000000001,98,United Kingdom,0
14894,85,3,1492.81,39,United Kingdom,0
14895,8,38,25119.54,441,United Kingdom,1
14896,205,8,2092.42,150,United Kingdom,0
14897,8,8,3140.54,94,United Kingdom,1
14898,23,14,3507.81,185,United Kingdom,1
14899,395,1,1384.88,126,United Kingdom,0
14900,522,1,13.919999999999998,1,United Kingdom,0
14901,11,12,2289.65,103,United Kingdom,0
14902,26,3,1035.6200000000001,51,United Kingdom,0
14903,21,5,2810.63,227,United Kingdom,1
14904,2,4,1640.64,127,United Kingdom,0
14905,158,8,1971.39,45,United Kingdom,0
14906,445,1,68.44,1,United Kingdom,0
14907,3,16,6165.79,153,United Kingdom,1
14908,74,2,381.9,14,United Kingdom,0
14909,437,3,1404.68,61,United Kingdom,0
14910,3,4,434.35,25,United Kingdom,0
14911,1,398,295972.63,2550,EIRE,1
14912,17,6,1889.25,44,Italy,0
14913,36,8,4073.13,176,United Kingdom,1
14915,91,11,1811.25,65,United Kingdom,0
14916,71,8,3042.95,113,United Kingdom,1
14917,597,2,1123.75,29,United Kingdom,0
14918,116,9,5955.81,79,United Kingdom,1
14919,539,1,359.35,13,United Kingdom,0
14920,213,3,1607.17,90,United Kingdom,0
14921,30,2,1316.07,78,United Kingdom,0
14922,394,2,843.74,49,United Kingdom,0
14923,51,1,749.1,44,United Kingdom,0
14924,246,3,931.01,30,United Kingdom,0
14926,382,2,359.4,2,United Kingdom,0
14927,397,1,308.2,20,United Kingdom,0
14928,628,1,223.91000000000003,21,United Kingdom,0
14929,32,2,836.69,34,United Kingdom,0
14930,109,6,5246.63,213,Channel Islands,1
14931,5,5,1257.68,30,Channel Islands,0
14932,366,2,1029.66,29,Channel Islands,0
14933,444,4,1770.0,1,Channel Islands,0
14934,82,5,3503.5,115,Channel Islands,1
14935,297,2,2849.83,25,Channel Islands,1
14936,34,12,12410.81,267,Channel Islands,1
14937,57,3,1621.88,33,Channel Islands,0
14938,562,2,2322.43,71,Channel Islands,1
14940,418,2,531.49,32,United Kingdom,0
14941,579,1,182.1,7,United Kingdom,0
14942,402,4,746.56,12,United Kingdom,0
14943,663,1,107.62,5,United Kingdom,0
14944,30,19,9784.67,184,United Kingdom,1
14945,414,1,179.4,11,United Kingdom,0
14946,14,1,100.9,3,United Kingdom,0
14947,72,6,1049.79,47,United Kingdom,0
14948,23,6,1101.97,56,United Kingdom,0
14949,469,4,515.0,16,United Kingdom,0
14950,19,1,371.2,19,United Kingdom,0
14951,79,1,311.69,20,United Kingdom,0
14952,60,32,17629.35,240,United Kingdom,1
14953,25,4,1013.77,202,United Kingdom,0
14954,12,2,503.44,111,United Kingdom,0
14955,733,1,163.77,30,United Kingdom,0
14956,421,1,1325.0,4,United Kingdom,0
14957,253,2,333.29,27,United Kingdom,0
